cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,771 StorageService.java:780 - Token metadata: 
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,851 QueryProcessor.java:174 - Preloaded 0 prepared statements
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,852 StorageService.java:791 - Cassandra version: 3.11.19
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,852 StorageService.java:792 - Thrift API version: 20.1.0
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,853 StorageService.java:793 - CQL supported versions: 3.4.4 (default: 3.4.4)
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,853 StorageService.java:795 - Native protocol supported versions: 3/v3, 4/v4, 5/v5-beta (default: 4/v4)
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,652 CacheService.java:103 - Initializing key cache with capacity of 100 MBs.
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,659 CacheService.java:125 - Initializing row cache with capacity of 0 MBs
cassandra_a  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,660 CacheService.java:154 - Initializing counter cache with capacity of 50 MBs
cassandra_a  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,662 CacheService.java:165 - Scheduling counter cache save to every 7200 seconds (going to save all keys).
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,977 CacheService.java:103 - Initializing key cache with capacity of 100 MBs.
cassandra_b  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,984 CacheService.java:125 - Initializing row cache with capacity of 0 MBs
cassandra_b  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,985 CacheService.java:154 - Initializing counter cache with capacity of 50 MBs
cassandra_b  | INFO  [MemtableFlushWriter:1] 2025-07-06 21:11:34,986 CacheService.java:165 - Scheduling counter cache save to every 7200 seconds (going to save all keys).
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [MemtableFlushWriter:2] 2025-07-06 21:11:34,722 BufferPool.java:251 - Global buffer pool is enabled, when pool is exhausted (max is 512.000MiB) it will allocate on heap
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,890 IndexSummaryManager.java:87 - Initializing index summary manager with a memory pool size of 399 MB and a resize interval of 60 minutes
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,903 MessagingService.java:750 - Starting Messaging Service on localhost/127.0.0.1:7000 (lo)
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,924 StorageService.java:723 - Unable to gossip with any peers but continuing anyway since node is in its own seed list
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | INFO  [MemtableFlushWriter:2] 2025-07-06 21:11:35,043 BufferPool.java:251 - Global buffer pool is enabled, when pool is exhausted (max is 512.000MiB) it will allocate on heap
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,947 StorageService.java:877 - Loading persisted ring state
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,947 StorageService.java:1008 - Starting up server gossip
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,850 StorageService.java:773 - Populating token metadata from system tables
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 21:11:35,998 StorageService.java:1091 - This node will not auto bootstrap because it is configured to be a seed node.
cassandra_c  | INFO  [main] 2025-07-06 21:11:36,010 BootStrapper.java:228 - Generated random tokens. tokens are [-8762339131965615815, -5996557703502733869, 4200376186994218350, 1013538885414541583, 3549984854953962157, 9024721041237850414, -4892531011020467852, -1349864437792435626, 8666883752222214216, 5364633523177670785, -7439265236843681975, -3592694716550718298, -7233843923831141993, 8271926243258125913, 5282317973211662510, 5841045561914488348, -6489253046145057407, 3199821921172561065, -7925547861936235275, -2869293313990416932, -4966752999961674883, -4584405948046768835, -8011786099010338304, 8085695077649542605, 3148597976348045920, 343228557920373139, 4477752908422106772, -1385344343145149162, -8245044847288676222, -5052096233346126649, -6314276229592343463, 3384649483292062884, 4120955548091727731, 2342901851102574737, 6028829585118928143, -2618567782261765244, 1913573408407240581, -1932777408327968031, 4465480742968556367, -3523688685117564917, -7738329957489706963, 613895664746091095, -1309269031088364551, 2319566622520975342, 1695480870456177725, -2670431699695254364, 8750154129273668242, -2852463354499519094, -6431721624139657881, -8955648554596774187, -95989125963567080, 7890351601693631720, 3782389856768816440, -4680676798851274191, -4114344910747739909, -716021824931750884, 4247676755450690651, -116493081518250138, 791449883396903522, -6677674771921448459, 1134299373894023574, -1815341094542164219, 1949383533189138627, 6213616026136434937, -7766827181511537325, 2674285141611498615, 6608082090311346478, 6141471497545557263, -4383992167872958457, 8197342673800087769, -1483554630987507138, -5104103143042780854, -4175194215280946754, 4109964265811830352, 3328243628457731407, -1487629286570457994, -4869709452584611692, 5801016210756099532, -4111225111535706132, -6013342037089831115, -4425976375789447908, -4569521321823046783, 2995132746974864110, 8748124118569545986, 1981627273596121439, 1408634151874026141, 1069888320141518576, -3588916288389391666, 6867179917932245815, 7504682317502394559, -4696773314368845462, -6356506589423181666, -2056069367879949834, -9067715366126105139, -3464585171120211398, -1384086311437472535, 4851293058083766432, 4856469306610839965, -8440533871254915070, -1527608245563948201, 18977560912774043, 3796452534888928185, 5239516940142768478, 5637354197104799316, 6501314279936684228, 1693324611141120021, -9049696447376142672, 3658121080519779868, -2294675709634513690, -7383557286240720305, -7995545683797626479, 2859993070669741698, -4922430115995315495, -5501704076753654837, -1431622609796080456, -4783414104006105508, 966754107595678303, -2780821593483188152, -1384338746420600368, 481708670923329209, 1632941801690352917, -556745095516227416, -6863151461117122492, -7851329365518227511, -9127683494558919412, 8791753217308889246, -3198237329405704679, -7736755209409870204, 4589893138253569195, -8093541239835440367, 6447555820896287141, 6531701883877294247, 675053307399398603, -1940925343113194860, 7174501652214367512, 3318420750300032502, 7538948637422521660, 130320993801664725, -7203061604657565309, -4866269818586435089, -5668090414408174610, -3606665908155896245, -8253256273968652144, -4802933382524908165, 4666180827984603305, 7130380388393748828, -6948226126074326036, 3191711802363109612, 4979907369029905467, -1450074079658502586, -5473197860982943731, 4253202565298408822, -8490692329156956613, 5385254101259554125, 2781781575021938628, 6964867206183874061, -7130818808379175722, 702008713659867989, 8094036960282606171, 3630824351515042108, -9014293210524033354, -2711314019590579998, 6566969975311604578, -4762763637621538952, -8887896391694147537, 5841701080225428643, 1727891837847486458, -1712382558449354152, 129489200228738755, 7686265442069948856, -5135018673828213975, 9178082620879072044, 7021092050743416272, 8509958305375930862, 8041490799583021109, -1456122007735067322, 9102443040198212026, -7787481800190931755, -5790471300193640940, -4643260719594724581, 1954856261471834836, 8329961781608901509, 1477064513071544503, 6660223956775297859, -8341618162731902655, -8379252236132384951, -3776041602312625202, -1385564123108060691, 3355066342863489748, -1460910822197114370, 4772664018722382300, 4872414535950102033, 3746831379552556617, 9172486735162602617, 5220110604652251504, 3547119212809432350, -4537674959707038123, -1650320124324044809, 8845184990498960616, -7902185524574179977, 752016599252361561, -6289658373026761446, -1344821474082610727, 2052785911745364358, -2258114003676370185, -5134509205204643341, 4788672963154114304, 2994337019799582535, 7130698900487749223, 2944247639120583756, -2425753499538589524, 5233428136268504575, 7415148100041299833, 7802338302880451112, -7650901690379756426, -5548349851686803196, -5397693061794444451, 9125220480505342237, 3623438907107866874, -4555434680458670339, 1812406346919246243, 2638130924694223980, 3859780223307168451, 4198639707453741005, 7682715843737679418, 2665499626943414806, -6185628498828257657, 1449952192290686669, 7717626676964600266, -5960523174190545484, 7868233761716242654, -1331109413808988701, -5076710413360122691, 1781419121725421734, -3414695210171415541, 6053887354852847003, 4647451858696169762, -3226973503197212660, 6289475638591076321, 4747312849155062379, 5248282273432759085, -6166574288726247495, 3513360859921939290, -1048641417090683596, 5701633459366158500, 6158704784119794748, 1913408866237752938, -46560268930779459, 868482724070054994, -1454356170623811083, 1998454765687384626, -3827232522005278117, -3698973674561347995, -5319619248667463308, 3566250556606475245, 2783351861812796636]
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,872 StorageService.java:780 - Token metadata: 
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
